repo,username,type,name,timestamp,additions,deletions,total,message,userURL,repoURL
jmzml,ypriverol,1,Yasset Perez-Riverol,2016-01-29T19:40:30Z,10,0,10,rlease plugin added,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzml
jmzml,ypriverol,1,Yasset Perez-Riverol,2016-01-29T19:38:33Z,20,2,22,release plugin added,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzml
jmzml,ypriverol,1,Yasset Perez-Riverol,2016-01-29T19:11:13Z,0,0,0,dependency to xxidenx has been added,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzml
jmzml,ypriverol,1,Yasset Perez-Riverol,2016-01-29T18:56:36Z,517,155,672,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzml
pride-utilities-files,ypriverol,1,Yasset Perez-Riverol,2015-05-08T13:16:19Z,119,0,119,some configuration files from PRIDE projects,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/pride-utilities-files
pride-schema-validator,proteomics-developers,-1,proteomics-developers,2017-01-30T11:54:47Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,proteomics-developers,-1,proteomics-developers,2017-01-30T11:54:41Z,3,5,8,[maven-release-plugin] prepare release xmlSchemaValidator-2.2.0,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:35:47Z,1,1,2,new version number reflecting changes,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:34:26Z,1,1,2,New version number matching maven release plugin,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:32:12Z,9,2,11,SCM section in POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:29:05Z,1,9,10,use Java 8 compiler,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:25:08Z,13,0,13,Developers section,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:24:07Z,0,16,16,distribution management set by parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:23:12Z,2,10,12,using maven default plugin repository,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:21:25Z,1,36,37,Maven repos now coming from parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:18:23Z,9,0,9,parent POM included,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,mbdebian,1,Manuel Bernal Llinares,2017-01-30T10:11:42Z,53,0,53,gitignore file added,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/pride-schema-validator
pride-schema-validator,ypriverol,1,Yasset Perez-Riverol,2015-05-08T13:22:54Z,1666,0,1666,PRIDE XML semantic validator,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/pride-schema-validator
protein-accession-resolver,proteomics-developers,-1,proteomics-developers,2017-01-27T11:24:05Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,proteomics-developers,-1,proteomics-developers,2017-01-27T11:23:59Z,2,2,4,[maven-release-plugin] prepare release accession-resolver-1.0.5,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T11:20:57Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T11:20:51Z,2,2,4,[maven-release-plugin] prepare release accession-resolver-1.0.4,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,proteomics-developers,-1,proteomics-developers,2017-01-27T11:05:50Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,proteomics-developers,-1,proteomics-developers,2017-01-27T11:05:43Z,3,4,7,[maven-release-plugin] prepare release accession-resolver-1.0.3,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:53:52Z,6,0,6,SCM section for this artifact,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:53:19Z,4,4,8,"buildnumber-maven-plugin removed, as it doesn't seem to be contributing in the packaging process",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:45:57Z,0,10,10,Compile on Java 8,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:44:50Z,7,5,12,pride-logging integration,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:39:12Z,18,0,18,Developers and properties sections,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:36:42Z,0,34,34,"repos removed, inherit from parent POM",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:35:50Z,6,0,6,parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:35:38Z,2,1,3,ignore target folder,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:30:32Z,5,0,5,Useless gitignore from github corrected,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,mbdebian,1,Manuel Bernal Llinares,2017-01-27T09:28:49Z,42,0,42,gitignore for intellij,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/protein-accession-resolver
protein-accession-resolver,ypriverol,1,Yasset Perez-Riverol,2015-05-08T13:33:31Z,536,0,536,Protein accession resolver library,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/protein-accession-resolver
jmzTab,ypriverol,1,Yasset Perez-Riverol,2017-04-20T08:40:01Z,16,1,17,the general function to retrive optional column has been added,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,proteomics-developers,-1,proteomics-developers,2017-03-13T12:19:56Z,7,7,14,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,proteomics-developers,-1,proteomics-developers,2017-03-13T12:19:49Z,7,7,14,[maven-release-plugin] prepare release jmztab-modular-3.0.6,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-13T10:44:38Z,0,18,18,jmztab-util ported,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-13T10:42:09Z,0,10,10,jmztab-model ported,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-13T10:16:23Z,0,12,12,jmztab-modular-gui ported,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-13T10:14:53Z,0,15,15,redundant plugin configuration removed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-13T10:07:32Z,0,8,8,redundant plugin information/configuration removed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-11T22:22:45Z,4,4,8,pride dependencies version updated,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-11T22:20:06Z,8,10,18,convention for dependencies property names,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-11T22:14:25Z,0,8,8,jmztab-cli inherit pride-tdd dependency,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T13:30:32Z,0,2,2,unused properties removed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T13:29:09Z,5,8,13,pluginmanagement and profile updated,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T13:04:34Z,0,22,22,"repositories from parent POM, pride-core",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T12:59:01Z,1,17,18,distribution management information removed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T12:56:38Z,0,8,8,plugin repository removed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T12:23:43Z,4,33,37,root maven plugins updated,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T12:04:56Z,42,68,110,pride-logging and pride-tdd dependencies,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2017-03-08T10:59:38Z,6,14,20,parent pom file pride-core introduced at root level,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2016-10-18T11:11:34Z,7,5,12,"Updated EBI repo, jmztab version and help message",https://github.com/web-flow,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2016-09-30T09:33:30Z,7,7,14,[maven-release-plugin] prepare for next development iteration,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2016-09-30T09:33:24Z,7,7,14,[maven-release-plugin] prepare release jmztab-modular-3.0.4,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
jmzTab,mbdebian,1,Manuel Bernal Llinares,2016-09-30T09:30:21Z,2,2,4,"help message, -output, bug fix",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzTab
xxindex,proteomics-developers,-1,proteomics-developers,2016-12-12T11:57:19Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/xxindex
xxindex,proteomics-developers,-1,proteomics-developers,2016-12-12T11:57:15Z,2,2,4,[maven-release-plugin] prepare release xxindex-0.20,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/xxindex
xxindex,mbdebian,1,Manuel Bernal Llinares,2016-12-12T11:52:53Z,4,3,7,Properties to define dependencies version values for DEP plan,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/xxindex
xxindex,proteomics-developers,-1,proteomics-developers,2016-12-12T10:54:04Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/xxindex
xxindex,proteomics-developers,-1,proteomics-developers,2016-12-12T10:53:59Z,3,4,7,[maven-release-plugin] prepare release xxindex-0.19,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/xxindex
xxindex,mbdebian,1,Manuel Bernal Llinares,2016-12-12T10:42:00Z,65,107,172,POM file rearchitected,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/xxindex
xxindex,Tobias-Ternent,1,Tobias-Ternent,2016-12-06T16:16:29Z,1,2,3,No longer builds against JDK 1.6.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/xxindex
xxindex,Tobias-Ternent,1,Tobias-Ternent,2016-12-06T16:13:22Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/xxindex
xxindex,Tobias-Ternent,1,Tobias-Ternent,2016-12-06T16:13:17Z,2,2,4,[maven-release-plugin] prepare release xxindex-0.18,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/xxindex
xxindex,Tobias-Ternent,1,Tobias-Ternent,2016-12-06T16:11:48Z,1,1,2,Fixed typo.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/xxindex
xxindex,Tobias-Ternent,1,Tobias-Ternent,2016-12-06T16:10:51Z,15,6,21,"Removed old Intact Nexus that has died. Found alt external Nexus which has cpdetector.
Changed SCM section to use HTTPS.
Added plugin version numbers.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-05-10T08:55:16Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-05-10T08:55:12Z,2,2,4,[maven-release-plugin] prepare release xxindex-0.17,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-05-10T08:53:41Z,8,4,12,pom changed,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T18:36:25Z,7,0,7,travis added,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T18:30:53Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T18:30:49Z,2,2,4,[maven-release-plugin] prepare release xxindex-0.16,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T18:30:00Z,0,11,11,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T18:29:20Z,14,3,17,some changes in the pom file,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T17:38:11Z,1,1,2,[maven-release-plugin] prepare release xxindex-0.16,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T17:36:54Z,1,12,13,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T17:30:57Z,6,3,9,[maven-release-plugin] prepare release xxindex-0.16,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T17:18:00Z,29,0,29,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T16:12:25Z,0,10,10,"Merge pull request #4 from tomas-pluskal/pomupdate

Removed logback classes from pom.xml",https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T16:11:27Z,358,9,367,"Merge pull request #3 from tomas-pluskal/master

Added FastXmlElementExtractor, This class will allow the other libraries to read faster.",https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,tomas-pluskal,-1,Tomas Pluskal,2016-01-29T15:55:11Z,0,10,10,"Removed logback classes from pom.xml

Only slf4j-api should be declared for libraries, so the users of these
libraries can provide their selected slf4j front-end",https://github.com/tomas-pluskal,https://github.com/PRIDE-Utilities/xxindex
xxindex,tomas-pluskal,-1,Tomas Pluskal,2016-01-29T15:44:07Z,1,1,2,Updated StandardXpathAccess to use FastXmlElementExtractor,https://github.com/tomas-pluskal,https://github.com/PRIDE-Utilities/xxindex
xxindex,tomas-pluskal,-1,Tomas Pluskal,2016-01-29T15:40:58Z,357,8,365,Added FastXmlElementExtractor,https://github.com/tomas-pluskal,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2016-01-29T09:46:58Z,53,0,53,gitignore was added,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
xxindex,ypriverol,1,Yasset Perez-Riverol,2015-09-22T14:55:42Z,73,0,73,"Merge branch 'master' of https://github.com/PRIDE-Utilities/xxindex
Some changes",https://github.com/ypriverol,https://github.com/PRIDE-Utilities/xxindex
jmzIdentML,proteomics-developers,-1,proteomics-developers,2016-12-12T15:16:14Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,proteomics-developers,-1,proteomics-developers,2016-12-12T15:16:09Z,2,2,4,[maven-release-plugin] prepare release jmzidentml-1.2.6,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,mbdebian,1,Manuel Bernal Llinares,2016-12-12T15:11:20Z,41,97,138,Maven rearchitecture and Bamboo integration,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,Tobias-Ternent,1,Tobias-Ternent,2016-12-07T11:05:25Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,Tobias-Ternent,1,Tobias-Ternent,2016-12-07T11:05:19Z,2,2,4,[maven-release-plugin] prepare release jmzidentml-1.2.5,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,Tobias-Ternent,1,Tobias-Ternent,2016-12-07T11:03:57Z,8,9,17,Updated unit tests to use temp files.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,Tobias-Ternent,1,Tobias-Ternent,2016-12-07T11:03:33Z,0,0,0,Removed unused test input file.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,Tobias-Ternent,1,Tobias-Ternent,2016-12-07T10:54:54Z,3,8,11,"Updated xxindex version.
Updated SCM section to use HTTPS.",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:54:22Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:54:18Z,2,2,4,[maven-release-plugin] prepare release jmzidentml-1.2.4,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:53:06Z,2,1,3,some changes in the gitignore,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:51:51Z,1,1,2,some changes in the doc generation,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:50:06Z,0,4467,4467,some changes in the doc generation,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:48:54Z,4472,2,4474,some changes in the doc generation,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:31:31Z,14,0,14,"Merge branch 'master' of https://github.com/PRIDE-Utilities/jmzIdentML
Some changes",https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2016-05-10T10:31:13Z,85,30,115,some changes in the deploy system,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2015-09-22T18:44:27Z,14,0,14,Create README.md,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2015-09-22T18:34:20Z,14,0,14,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2015-09-22T15:33:13Z,0,749358,749358,some changes in the structure and the pom file,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jmzIdentML,ypriverol,1,Yasset Perez-Riverol,2015-09-22T15:27:46Z,788248,0,788248,some changes in the structure and the pom file,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jmzIdentML
jnetCDF,proteomics-developers,-1,proteomics-developers,2017-02-02T10:08:52Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,proteomics-developers,-1,proteomics-developers,2017-02-02T10:08:45Z,2,2,4,[maven-release-plugin] prepare release netCDF-parser-0.0.3,https://github.com/proteomics-developers,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T10:02:03Z,3,3,6,SCM changed to use HTTPS for 2FA on github,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:57:24Z,0,18,18,POM - distribution management configuration from parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:54:01Z,1,25,26,repositories configuration from parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:40:50Z,1,8,9,"maven plugin source removed, we don't need it",https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:39:53Z,0,29,29,plugin section fixed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:32:32Z,25,28,53,logging and tdd dependencies,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:29:59Z,1,1,2,encoding from parent POM,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:26:55Z,11,5,16,updated 'developers' information,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,mbdebian,1,Manuel Bernal Llinares,2017-02-02T09:24:46Z,9,9,18,parent POM and license removed,https://github.com/mbdebian,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T21:26:41Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T21:26:34Z,2,2,4,[maven-release-plugin] prepare release netCDF-parser-0.0.2,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T21:25:23Z,5,5,10,[maven-release-plugin] prepare release netCDF-parser-0.0.2,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T21:21:47Z,1,1,2,[maven-release-plugin] prepare release netCDF-parser-0.0.2,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T21:20:19Z,14,1,15,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T20:38:34Z,11,3,14,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T20:36:40Z,53,0,53,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2016-05-11T20:35:49Z,49,41,90,some changes added to the pom file,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,Tobias-Ternent,1,Tobias-Ternent,2016-01-07T14:18:58Z,2,2,4,[maven-release-plugin] prepare for next development iteration,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,Tobias-Ternent,1,Tobias-Ternent,2016-01-07T14:18:53Z,2,2,4,[maven-release-plugin] prepare release netCDF-parser-0.0.1,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,Tobias-Ternent,1,Tobias-Ternent,2016-01-07T14:17:57Z,2,1,3,Updated Maven release plug-in version number to 2.5 so it works with Git.,https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,Tobias-Ternent,1,Tobias-Ternent,2016-01-07T14:05:00Z,59,6,65,"Updated SCM section for Windows (TT).
Added .gitignore",https://github.com/Tobias-Ternent,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2015-10-02T16:28:54Z,16,0,16,some changes,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2015-09-28T16:13:04Z,35,5,40,some changes in the library,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2015-09-28T10:44:22Z,57,0,57,some minor coments in the structure,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2015-09-28T09:46:53Z,28,6,34,some minor coments in the structure,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
jnetCDF,ypriverol,1,Yasset Perez-Riverol,2015-09-25T15:59:44Z,850,0,850,first commit,https://github.com/ypriverol,https://github.com/PRIDE-Utilities/jnetCDF
